Order ID,Order Date,Customer ID,Customer Name,City,Region,Segment,Category,Product,Quantity,Cost Price,Unit Price,Discount,Sales,Profit,Payment Method
ORD000179,2026-06-04,CUST6383,Matthew Carpenter,Port Allisonfort,West,Corporate,Clothing,Product_62,7,308.41,440.63,0.15,2621.75,462.88,Net Banking
ORD000180,2025-02-12,CUST1207,Laura Johnson,North Edwinmouth,West,Corporate,Furniture,Product_22,6,308.07,503.03,0.1,2716.36,867.94,UPI
ORD000181,2025-05-05,CUST5109,Michele Galvan,South Brianmouth,East,Corporate,Clothing,Product_87,7,323.57,543.29,0.05,3612.88,1347.89,Net Banking
ORD000182,2025-06-20,CUST4638,Vincent Smith,Port Stephaniemouth,South,Consumer,Sports,Product_119,5,242.24,430.54,0.1,1937.43,726.23,Card
ORD000183,2024-03-27,CUST8057,Katherine Byrd,North Ryanshire,,Corporate,Sports,Product_96,7,26.61,34.0,0.3,166.6,-19.67,Net Banking
ORD000184,2024-04-09,CUST7236,Alexander Russell,Jamesborough,South,Home Office,Electronics,Product_135,1,249.17,296.43,0.1,266.79,17.62,Net Banking
ORD000185,2026-04-24,CUST3071,Cynthia Lynch,Dianeberg,West,Consumer,Clothing,Product_108,1,434.79,826.05,0.2,660.84,226.05,UPI
ORD000186,2024-08-16,CUST5703,Rebecca Scott,Christophershire,North,Corporate,Sports,Product_98,4,254.9,432.73,0.1,1557.83,538.23,Net Banking
ORD000187,2023-07-01,,,Port Frank,South,Corporate,Sports,Product_12,4,437.34,914.38,0.3,2560.26,810.9,Cash
ORD000188,2024-09-02,CUST4591,Christopher Davis,Lake Tommyhaven,West,Corporate,Furniture,Product_172,5,235.58,475.78,0.0,2378.9,1201.0,UPI
ORD000189,2023-10-15,CUST5648,Barry Nunez,Gibsonport,South,Corporate,Clothing,Product_125,6,258.74,402.17,0.3,1689.11,136.67,
ORD000190,2023-07-22,CUST4814,Derrick Nelson,North John,South,Consumer,Office Supplies,Product_89,6,259.83,388.49,0.05,2214.39,655.41,Card
ORD000191,2024-01-05,,,West Edwardfort,West,Consumer,Office Supplies,Product_10,4,132.78,241.98,0.0,967.92,436.8,Cash
ORD000192,2023-10-21,CUST4432,John Montoya,West Lorimouth,North,Consumer,Clothing,Product_8,6,89.03,148.84,0.05,848.39,314.21,Cash
ORD000193,2026-05-03,CUST4192,Tina Wright,Jonesville,East,Consumer,Sports,Product_165,4,354.85,455.54,0.15,1548.84,129.44,
ORD000194,2024-01-19,CUST1619,Benjamin Jackson,Lake Latasha,East,Consumer,Clothing,Product_114,1,354.17,563.49,0.3,394.44,40.27,UPI
ORD000195,2023-06-29,CUST7262,Justin Ferguson,North Renee,East,Corporate,Sports,Product_59,2,65.87,89.2,0.05,169.48,37.74,Card
ORD000196,2025-01-24,CUST9467,Laura Hudson,Karlahaven,North,Corporate,Office Supplies,Product_43,1,256.08,293.4,0.05,278.73,22.65,UPI
ORD000197,2025-08-06,CUST4249,Susan Velasquez,,East,Corporate,Clothing,Product_151,2,164.95,358.01,0.1,644.42,314.52,Net Banking
ORD000198,2025-07-19,,,Coxstad,East,Corporate,Sports,Product_129,6,157.43,295.2,0.05,1682.64,738.06,Cash
ORD000199,2023-11-25,CUST2198,George Garrett,Mollyport,SOUTH,Consumer,Furniture,Product_171,5,224.66,461.67,0.3,1615.84,492.54,UPI
ORD000200,2025-01-26,CUST1986,Daniel Greer,Staciemouth,West,Consumer,Clothing,Product_33,6,251.1,446.87,0.0,2681.22,1174.62, card
ORD000201,2026-01-25,CUST9125,Maria Grant,Lake Robert,West,Corporate,Furniture,Product_192,3,470.73,945.94,0.2,2270.26,858.07,UPI
ORD000202,2025-02-18,,,Hannahfort,North,Home Office,Electronics,Product_68,7,488.7,756.31,0.2,4235.34,814.44,UPI
ORD000203,2025-06-19,CUST4553,Thomas Carlson,Melanieview,South,Consumer,Electronics,Product_23,5,383.77,812.92,0.1,3658.14,1739.29,Cash
ORD000204,2025-03-05,CUST1454,Melissa Taylor,Brandontown,North,Consumer,Electronics,Product_76,5,409.83,505.0,0.3,1767.5,-281.65,UPI
ORD000205,2025-02-02,CUST6592,Jonathan Carpenter,Robertside,North,Consumer,Electronics,Product_35,7,283.9,431.09,0.2,2414.1,426.8,Net Banking
ORD000206,2025-03-10,CUST8117,Dale Robinson MD,South Amanda,south,Corporate,Electronics,Product_3,6,41.23,72.72,0.3,305.42,58.04,Card
ORD000207,2025-08-10,CUST2177,Thomas Zuniga,East Waynehaven,North,Consumer,Furniture,Product_48,2,475.98,967.14,0.15,1644.14,692.18,Card
ORD000208,2024-04-24,CUST7570,Ms. Jacqueline Rice MD,Jacobmouth,North,Consumer,Office Supplies,Product_80,7,269.13,476.01,0.3,2332.45,448.54,Cash
ORD000209,2024-03-31,CUST5146,Robert Adams,Michaelbury,East,Consumer,Sports,Product_19,5,449.53,614.88,0.1,2766.96,519.31,UPI
ORD000210,2025-05-15,,,Morrisside,North,Home Office,Clothing,Product_35,6,245.51,339.41,0.15,1730.99,257.93,Net Banking
ORD000211,2023-11-22,CUST7787,Frederick Hart,,South,Consumer,Office Supplies,Product_7,2,307.12,579.77,0.0,1159.54,545.3,Cash
ORD000212,2026-06-08,CUST9105,Brittany Bartlett,Barbermouth,North,Corporate,Clothing,Product_84,4,94.81,159.06,0.0,636.24,257.0,Net Banking
ORD000213,2024-10-17,CUST7284,Tami Lawson,New Jonathanbury,,Corporate,Sports,Product_137,6,403.97,688.87,0.2,3306.58,882.76,UPI
ORD000214,2025-01-10,CUST7295,Matthew Hudson,Lake Gabrielview,West,Consumer,Furniture,Product_91,1,325.07,420.07,0.0,420.07,95.0,Card
ORD000215,2024-02-26,CUST4273,Caitlin Ramirez,West David,North,Corporate,Office Supplies,Product_164,4,141.03,282.75,0.15,961.35,397.23,UPI
ORD000216,2023-12-11,CUST1482,Christopher Hicks,East Andrewmouth,West,Corporate,Electronics,Product_119,1,214.85,272.49,0.0,272.49,57.64,Card
ORD000217,2024-06-19,CUST1987,Jacob Larson,,East,Home Office,Furniture,Product_78,1,93.33,134.72,0.1,121.25,27.92,Card
ORD000218,2024-09-22,CUST5358,Charles Graves,,North,Corporate,Office Supplies,Product_42,5,33.94,42.63,0.1,191.84,22.14,UPI
ORD000219,2024-06-29,CUST3349,Kathryn Carpenter,Susanstad,East,Corporate,Furniture,Product_32,5,360.21,670.6,0.15,2850.05,1049.0,Cash
ORD000220,2023-12-04,CUST8843,Katelyn Anderson,Joelbury,East,Consumer,Electronics,Product_123,5,44.31,52.92,0.0,264.6,43.05,UPI
ORD000221,2023-07-16,CUST4713,Heather Nguyen,Veronicaborough,West,Consumer,Clothing,Product_27,1,310.49,492.64,0.15,418.74,108.25,Net Banking
ORD000222,2025-11-07,CUST8979,Terry Wang,Roberttown,SOUTH,Corporate,Office Supplies,Product_86,5,139.22,243.93,0.1,1097.69,401.59,UPI
ORD000223,2025-05-28,CUST4874,Phillip Hancock,Davischester,South,Home Office,Clothing,Product_8,2,497.1,908.71,0.0,1817.42,823.22,UPI
ORD000224,2024-05-27,,,Lestermouth,North,Home Office,Furniture,Product_190,4,48.94,105.6,0.2,337.92,142.16,UPI
ORD000225,2026-06-01,CUST4719,Tammy Anderson,Marioland,,Home Office,Sports,Product_23,1,411.79,453.53,0.15,385.5,-26.29,Net Banking
ORD000226,2023-11-15,CUST3368,Christina Pearson MD,Lake Tommy,North,Corporate,Sports,Product_84,3,80.45,176.32,0.15,449.62,208.27,UPI
ORD000227,2026-06-06,CUST2012,John Rogers,Davidberg,West,Corporate,Clothing,Product_142,6,49.12,94.84,0.0,569.04,274.32,
ORD000228,2024-10-20,CUST1340,Nathan Ross,Hudsonton,South,Home Office,Electronics,Product_193,1,117.54,173.47,0.0,173.47,55.93,Cash
ORD000229,2025-01-08,CUST5406,Benjamin Barry,Allenville,South,Home Office,Office Supplies,Product_143,3,201.51,320.79,0.15,818.01,213.48,UPI
ORD000230,2023-11-10,CUST9785,Michael Humphrey,Stephensstad,North,Home Office,Furniture,Product_158,4,426.46,566.92,0.0,2267.68,561.84,UPI
ORD000231,2023-11-20,CUST9264,Richard Lewis,Markberg,East,Consumer,Office Supplies,Product_66,6,74.93,99.9,0.3,419.58,-30.0,Cash
ORD000232,2025-04-23,CUST6656,Karen Johnson,Wilsontown,South,Consumer,Sports,Product_54,2,115.69,249.09,0.05,473.27,241.89,Card
ORD000233,2024-08-13,CUST9429,Roger Stevens,Lake Scott,North,Home Office,Office Supplies,Product_169,4,305.15,382.39,0.3,1070.69,-149.91,UPI
ORD000234,2025-09-19,CUST8137,Ruth Lucas,Lake Jeremyport,West,Consumer,Clothing,Product_173,1,334.82,413.15,0.2,330.52,-4.3,Net Banking
ORD000235,2024-12-31,CUST9734,Eric Williams,Destinyport,South,Corporate,Sports,Product_60,464,483.08,761.21,0.2,2435.87,503.55,Cash
ORD000236,2024-12-13,CUST6179,Katelyn David,Port Davidmouth,East,Home Office,Office Supplies,Product_5,6,5.16,5.78,0.05,32.95,1.99,Cash
ORD000237,2023-08-26,CUST1689,Brian Richardson,West Michael,North,Home Office,Electronics,Product_83,2,232.6,270.74,0.1,487.33,22.13,Card
ORD000238,2025-07-09,CUST7406,Robert Brown,East Taylormouth,,Consumer,Clothing,Product_4,3,41.94,82.24,0.3,172.7,46.88,Cash
ORD000239,2025-12-19,CUST1419,Keith Gray,Port Sabrina,West,Corporate,Furniture,Product_63,1,120.16,161.36,0.2,129.09,8.93,Card
ORD000240,2023-08-04,CUST2549,Yolanda Kennedy,West Megan,East,Consumer,Sports,Product_86,4,205.38,373.69,0.1,1345.28,523.76,Card
ORD000241,2025-03-23,CUST3293,James Cox,Mahoneymouth,South,Home Office,Sports,Product_138,6,128.05,159.7,0.2,766.56,-1.74,Cash
ORD000242,2023-06-19,CUST7356,Dylan Olson,East Jeffreyton,South,Corporate,Sports,Product_181,2,98.9,176.13,0.2,281.81,84.01,UPI
ORD000243,2025-11-07,CUST5592,Jessica Rivas,Wilsonberg,West,Home Office,Sports,Product_52,5,479.99,785.57,0.1,3535.07,1135.12,Net Banking
ORD000244,2023-12-22,CUST5719,John Doyle,,West,Corporate,Office Supplies,Product_180,7,78.87,97.79,0.05,650.3,98.21,Card
ORD000245,2024-02-15,CUST5200,Danielle Higgins,Port Jimmyside,West,Consumer,Electronics,Product_169,6,199.23,428.71,0.0,2572.26,1376.88,Card
ORD000246,2025-03-12,CUST9433,James Krause,East Jerrymouth,WEST,Consumer,Clothing,Product_34,2,221.61,305.85,0.05,581.12,137.9,Net Banking
ORD000247,2024-03-17,CUST8099,Lisa Johnson,Port Karen,WEST,Consumer,Office Supplies,Product_69,3,227.81,307.47,0.0,922.41,238.98,Net Banking
ORD000248,2024-02-16,CUST4271,Anthony Brown,West Nicole,North,Home Office,Office Supplies,Product_129,4,258.55,477.87,0.2,1529.18,494.98,Card
ORD000249,2024-09-05,CUST1147,Craig Thomas,Lake Aaronberg,North,Corporate,Clothing,Product_139,3,40.27,44.83,0.2,107.59,-13.22,Net Banking
ORD000250,32-01-2024,CUST9964,Michelle Smith,Yvetteborough,South,Corporate,Furniture,Product_38,7,471.45,925.09,0.1,5828.07,2527.92,Cash
ORD000251,2024-10-31,CUST3376,Gina Hull,,South,Home Office,Furniture,Product_195,4,449.96,882.25,0.0,3529.0,1729.16,Card
ORD000252,2025-12-09,CUST9569,Rebecca Johnson,Robertville,East,Corporate,Furniture,Product_10,4,309.43,604.04,0.0,2416.16,1178.44,Card
ORD000253,2024-04-10,CUST1780,Tammy Sanders,Meaganburgh,North,Home Office,Clothing,Product_11,4,149.95,326.59,0.3,914.45,314.65,UPI
ORD000254,2025-10-01,CUST6784,Jerry Sullivan,New Lisaport,SOUTH,Home Office,Clothing,Product_114,7,59.85,105.24,0.0,736.68,317.73,UPI
ORD000255,2024-09-01,CUST1685,Barbara Love,South Gina,North,Consumer,Office Supplies,Product_122,4,124.14,153.15,0.1,551.34,54.78,
ORD000256,2024-05-21,CUST8697,Courtney Jenkins,Jennyberg,North,Consumer,Sports,Product_126,6,431.38,876.2,0.0,5257.2,2668.92,
ORD000257,2024-05-24,CUST9789,Laura Hanson,North Dakota,,Home Office,Electronics,Product_22,6,365.6,714.42,0.15,3643.54,1449.94,Net Banking
ORD000258,2024-05-04,CUST5558,Mrs. Ashley Lucas MD,Ricehaven,West,Home Office,Furniture,Product_95,5,365.33,445.24,0.2,1780.96,-45.69,Cash
ORD000259,2024-05-17,CUST4754,Debbie Lamb,Cartershire,North,Consumer,Electronics,Product_184,3,79.58,117.51,0.3,246.77,8.03,Cash
ORD000260,2024-10-24,CUST6926,Christopher Hanna,Port Donaldfurt,West,Home Office,Electronics,Product_128,7,57.44,72.76,0.3,356.52,-45.56,Card
ORD000261,2024-11-13,CUST6995,Kristi Madden,Floresmouth,North,Home Office,Electronics,Product_132,7,84.62,145.03,0.0,1015.21,422.87,Net Banking
ORD000262,2025-07-04,CUST3520,Robert Hernandez,New Ginamouth,SOUTH,Consumer,Office Supplies,Product_155,3,203.74,403.42,0.1,1089.23,478.01,UPI
ORD000263,2024-10-04,CUST3649,Katherine Richards,North Thomas,South,Corporate,Clothing,Product_14,1,190.75,322.86,0.15,274.43,83.68,Card
ORD000264,2024-08-07,CUST8902,Natalie Hart,Kelleybury,East,Corporate,Office Supplies,Product_101,2,380.54,702.56,0.1,1264.61,503.53,UPI
ORD000265,2024-03-28,CUST2013,Amy Chambers,New Michele,East,Corporate,Sports,Product_54,4,195.76,353.88,0.05,1344.74,561.7,Net Banking
ORD000266,2025-12-23,CUST2080,Justin Mccann,Danielville,North,Consumer,Clothing,Product_14,7,6.59,11.74,0.15,69.85,23.72,
ORD000267,2024-11-30,CUST4959,Melanie Edwards,Laurenshire,South,Corporate,Furniture,Product_147,5,292.09,501.7,0.15,2132.22,671.77,Cash
ORD000268,2025-04-15,CUST7354,Dominique Gray,Whitechester,South,Consumer,Clothing,Product_30,4,413.4,681.32,0.3,1907.7,254.1,
ORD000269,2024-11-24,CUST9623,Frances Mullins,Whitneyville,North,Corporate,Electronics,Product_183,6,108.87,218.57,0.1,1180.28,527.06,Card
ORD000270,2023-12-10,CUST2019,Debbie Simmons,Dennisport,South,Consumer,Electronics,Product_145,2,188.85,220.73,0.15,375.24,-2.46,UPI
ORD000271,2024-09-16,CUST3125,Veronica Chapman,South Janetview,West,Home Office,Electronics,Product_90,4,250.6,324.8,0.3,909.44,-92.96,Net Banking
ORD000272,2025-11-19,CUST6068,Kathleen Gordon,West Nicholas,south,Consumer,Sports,Product_198,5,96.32,144.33,0.05,685.57,203.97,Card
ORD000273,2024-03-31,CUST9738,Marie Garcia,Lake Randy,South,Corporate,Office Supplies,Product_69,3,152.87,326.34,0.05,930.07,471.46,Card
ORD000274,2024-08-23,CUST4331,Ms. Alexandra Johnson,,,Home Office,Furniture,Product_163,5,243.05,383.7,0.2,1534.8,319.55,Card
ORD000275,2026-03-12,CUST8531,Richard Roman,,West,Consumer,Clothing,Product_152,1,8.48,9.86,0.3,6.9,-1.58,Card
ORD000276,2023-10-22,CUST5998,Chelsea Travis,Murraymouth,East,Home Office,Clothing,Product_14,4,11.63,16.41,0.05,62.36,15.84,Net Banking
ORD000277,2026-02-10,CUST8896,Rachel Simmons,New Brianchester,North,Corporate,Clothing,Product_73,2,139.62,270.21,0.05,513.4,234.16,Card
ORD000278,2023-07-18,CUST1874,Patrick Mcintyre,Jameschester,,Consumer,Clothing,Product_178,4,21.64,25.3,0.05,96.14,9.58,Card
ORD000279,2024-04-19,CUST1671,David Ali,,West,Home Office,Clothing,Product_143,3,176.93,369.75,0.05,1053.79,523.0,
ORD000280,2025-04-07,CUST6432,Dr. Sarah Nguyen,,North,Corporate,Sports,Product_82,7,199.76,401.65,0.3,1968.08,569.76,Card
ORD000281,2025-04-28,CUST2938,Sean Marks Jr.,Michaelberg,East,Consumer,Sports,Product_128,3,363.95,476.89,0.0,1430.67,338.82,Net Banking
ORD000282,2025-08-04,CUST8875,Jocelyn Carr,South Markhaven,East,Corporate,Electronics,Product_71,1,95.59,107.47,0.2,85.98,-9.61,UPI
ORD000283,2023-08-31,CUST8521,Kayla George,West Marcusborough,West,Corporate,Office Supplies,Product_169,7,274.83,598.74,0.2,3352.94,1429.13,Cash
ORD000284,2024-08-20,CUST4648,Mario Schultz,Dudleyfurt,South,Consumer,Sports,Product_2,6,276.68,490.88,0.3,2061.7,401.62, card
ORD000285,2026-05-12,CUST4750,Ryan Miller,North Danielstad,South,Home Office,Clothing,Product_59,1,336.17,540.74,0.1,486.67,150.5,UPI
ORD000286,2023-07-25,CUST6774,Gary Wilson,West Dawnton,West,Consumer,Clothing,Product_92,281,30.72,60.36,0.2,144.86,52.7,UPI
ORD000287,2025-10-05,CUST8193,David Williams,Nealshire,North,Home Office,Furniture,Product_153,3,473.59,812.78,0.15,2072.59,651.82,Net Banking
ORD000288,2025-06-14,CUST3274,Tyler Smith,Lake Leslieview,South,Home Office,Clothing,Product_23,6,175.11,247.02,0.05,1408.01,357.35,Card
ORD000289,2025-05-07,CUST3551,Tamara Duran,East Michelleport,,Corporate,Clothing,Product_41,3,193.31,377.57,0.1,1019.44,439.51,Net Banking
ORD000290,2024-10-15,CUST6223,Rebecca Harrison,North Davidstad,South,Corporate,Clothing,Product_198,5,319.12,631.13,0.3,2208.96,613.36,Net Banking
ORD000291,2023-06-20,,,Lopezfort,South,Home Office,Electronics,Product_129,2,161.8,330.54,0.1,594.97,271.37,Cash
ORD000292,2024-08-25,CUST3307,Brian Cantrell,South Anneborough,South,Corporate,Office Supplies,Product_32,5,367.65,736.19,0.2,2944.76,1106.51,Card
ORD000293,2025-04-03,CUST9766,Ashley Wells,Kellyside,North,Home Office,Sports,Product_21,4,371.17,538.8,0.0,2155.2,670.52,UPI
ORD000294,2025-03-05,CUST9438,David Fields,Woodardhaven,West,Home Office,Sports,Product_25,5,164.89,362.23,0.05,1720.59,896.14,Cash
ORD000295,2024-03-14,CUST7788,Renee Cook,Williamfurt,East,Consumer,Clothing,Product_9,1,19.54,39.18,0.05,37.22,17.68,Net Banking
ORD000296,2024-05-16,CUST8544,Joseph Clark,New Ryanville,,Corporate,Clothing,Product_108,6,272.69,513.0,0.15,2616.3,980.16,Card
ORD000297,2023-09-28,CUST5079,Adam Mcclain,Barbaraberg,North,Corporate,Electronics,Product_163,5,130.89,261.93,0.15,1113.2,458.75,Net Banking
ORD000298,2023-09-29,CUST2098,Brittany Oneill,Carlbury,North,Home Office,Electronics,Product_69,2,177.23,282.75,0.05,537.22,182.76,Net Banking
ORD000299,2024-03-30,CUST9915,Matthew Brooks,East Mary,WEST,Corporate,Furniture,Product_168,3,422.65,582.99,0.0,1748.97,481.02,Net Banking
ORD000300,2024-10-05,CUST7144,Jerry Gibson,Penaville,West,Home Office,Office Supplies,Product_4,4,342.43,439.63,0.15,1494.74,125.02,UPI
ORD000301,2023-08-20,,,North Robert,North,Consumer,Sports,Product_46,1,111.69,167.13,0.2,133.7,22.01,Net Banking
ORD000302,2024-02-26,CUST2787,Joseph Coleman,Erintown,North,Home Office,Furniture,Product_115,6,452.29,613.32,0.0,3679.92,966.18,Card
ORD000303,2024-05-05,CUST2377,Mary Johnson,Simsmouth,West,Corporate,Clothing,Product_72,6,337.01,578.47,0.1,3123.74,1101.68,UPI
ORD000304,2025-06-19,CUST9787,Kim Freeman,Willisport,North,Consumer,Furniture,Product_102,3,209.32,415.0,0.1,1120.5,492.54,Cash
ORD000305,2026-04-07,,,West Elizabethport,South,Home Office,Electronics,Product_28,6,429.88,611.05,0.1,3299.67,720.39,Net Banking
ORD000306,2024-11-30,CUST2531,Justin Dyer,North Amy,,Home Office,Clothing,Product_142,5,481.59,914.7,0.1,4116.15,1708.2,Net Banking
ORD000307,2024-12-30,CUST1285,Kelly Morales,Lake Davidburgh,North,Consumer,Clothing,Product_89,6,64.52,75.82,0.0,454.92,67.8,
ORD000308,2025-02-27,CUST1040,Mr. Richard Hanson,North Maryfurt,West,Home Office,Clothing,Product_8,3,41.75,56.32,0.3,118.27,-6.98,UPI
ORD000309,2024-10-17,CUST3479,Mr. Zachary Reyes,Teresaton,South,Home Office,Office Supplies,Product_64,1,168.55,248.52,0.2,198.82,30.27,UPI
ORD000310,2023-11-01,CUST8851,Timothy Moore,Lake Sarah,North,Consumer,Sports,Product_189,2,288.81,526.99,0.15,895.88,318.26,Card
ORD000311,2025-06-19,CUST8468,Carolyn Bell,Robertstad,East,Home Office,Clothing,Product_182,4,434.93,509.37,0.0,2037.48,297.76,Net Banking
ORD000312,2024-05-03,CUST7748,Ashley Spencer,South Stephenhaven,South,Consumer,Office Supplies,Product_38,6,388.07,683.82,0.05,3897.77,1569.35,Net Banking
ORD000313,2025-06-13,CUST1771,Eric Davidson,,South,Consumer,Office Supplies,Product_86,1,352.8,480.22,0.15,408.19,55.39,Net Banking
ORD000314,2026-03-09,CUST5005,Colin Sullivan,North Kylie,South,Corporate,Electronics,Product_145,2,139.43,225.9,0.0,451.8,172.94,Card
ORD000315,2025-07-25,CUST4451,Kevin Franco,West Nicole,South,Consumer,Electronics,Product_93,4,304.02,637.87,0.1,2296.33,1080.25,Card
ORD000316,2024-04-26,CUST6808,Penny Davis,New Brandonfort,North,Consumer,Electronics,Product_46,1,313.15,506.28,0.2,405.02,91.87,Card
ORD000317,2024-07-17,CUST5697,Carl Jackson,Leeshire,East,Consumer,Sports,Product_177,6,417.49,846.8,0.0,5080.8,2575.86,Net Banking
ORD000318,2023-08-25,CUST2800,Rose Goodwin,Thorntonton,West,Consumer,Electronics,Product_41,6,201.41,231.39,0.0,1388.34,179.88,Card
ORD000319,2023-07-04,CUST6670,Rebekah Wilkinson,Collinsview,North,Home Office,Office Supplies,Product_139,5,175.89,291.65,0.0,1458.25,578.8,Card
ORD000320,2024-09-30,CUST9210,Brian Patel,Stevensonbury,,Consumer,Sports,Product_109,7,140.99,216.28,0.15,1286.87,299.94,Net Banking
ORD000321,2025-08-04,CUST4321,Travis Maxwell,New Rickyfurt,North,Consumer,Office Supplies,Product_174,5,158.14,317.26,0.15,1348.36,557.66,Cash
ORD000322,2023-09-02,CUST7993,Erik Smith,North Mark,South,Corporate,Clothing,Product_161,6,132.52,154.45,0.15,787.7,-7.42,Card 
ORD000323,2024-06-22,CUST1935,Linda Weaver,Brianhaven,south,Consumer,Electronics,Product_76,4,187.68,231.43,0.15,786.86,36.14,UPI
ORD000324,2026-01-05,CUST5200,Kayla Collins,,South,Corporate,Office Supplies,Product_75,3,180.61,385.76,0.2,925.82,383.99,
ORD000325,2025-04-11,CUST8544,Kelli Davis DDS,North Jeanettebury,East,Home Office,Clothing,Product_198,2,253.57,317.66,0.0,635.32,128.18,Cash
ORD000326,2023-08-11,,,East Jeffreyberg,South,Consumer,Electronics,Product_12,5,451.71,529.9,0.3,1854.65,-403.9,Cash
ORD000327,2023-12-24,CUST6476,Danielle Brown,Craigville,North,Corporate,Electronics,Product_127,3,245.57,426.04,0.05,1214.21,477.5,Cash
ORD000328,2025-05-31,CUST2130,Sean Berry,New James,South,Home Office,Sports,Product_119,1,365.94,665.1,0.15,565.34,199.4,Card
ORD000329,2026-04-27,CUST2823,Joshua Walker,Newmanfort,East,Home Office,Clothing,Product_172,5,431.56,754.93,0.15,3208.45,1050.65,Cash
ORD000330,2025-08-03,CUST2141,Samantha Taylor,North Stephenshire,West,Consumer,Furniture,Product_184,1,218.34,316.76,0.05,300.92,82.58,Net Banking
ORD000331,2023-11-30,CUST3606,Michael Hull,,West,Home Office,Sports,Product_188,5,324.64,373.09,0.0,1865.45,242.25,UPI
ORD000332,2024-06-08,CUST2829,Haley Lewis,East Danielton,West,Consumer,Furniture,Product_176,4,8.32,12.68,0.1,45.65,12.37,Net Banking
ORD000333,2025-03-11,CUST2900,Aaron Duncan,Port Tiffanyside,north,Consumer,Office Supplies,Product_67,4,282.05,342.91,0.0,1371.64,243.44,Cash
ORD000334,2023-07-14,CUST5458,Jason Schneider,Christopherview,West,Home Office,Furniture,Product_51,5,195.18,223.07,0.3,780.74,-195.16,UPI
ORD000335,2023-08-18,CUST5009,Crystal Franco,,North,Corporate,Sports,Product_37,6,379.33,608.59,0.3,2556.08,280.1,UPI
ORD000336,2025-06-13,CUST1785,Paula Clark,Josephbury,West,Consumer,Electronics,Product_29,4,160.41,333.21,0.15,1132.91,491.27,Card
ORD000337,2025-06-08,CUST4807,Casey Kemp,Codystad,West,Corporate,Clothing,Product_69,3,480.76,734.81,0.2,1763.54,321.26,Card
